DCS_TAG,TagComment,Type,ITEM,ItemComment,RangeHI,RangeLO,UNIT,DataType,Array1,Array2,MarType,Process,VM_UNIT,VAR,VMArray1
060XZS06101B,'060-H-030A/B',ST16,PV,IN,1,0,2,0,0,1,200,DB2,WB206101S2017,B,24
060XS06081A,'060-H-020A/B',LC64,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060XL06101AA,'060-H-030A/B',ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U060H030A,LRsw,0
060HSL06081B,'060-H-020A/B',LC64,PV,IN,1,0,2,0,0,1,101,MODEL2,U060H020B,DO_STOP,0
S063UZRS03611,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201301S3119,B,14
S063XZTE00085,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201301S3119,B,12
S071LZAH16604,'HH,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201501S3119,B,10
071H16039A_TRK,'071-U-110',SWITCH,,,1,0,2,0,0,1,201,MODEL2,U071U110U,C19,0
071H16034_TRK,'TRACKING,SWITCH,,,1,0,2,0,0,1,201,MODEL2,U071U110U,C19,0
S163XL00150AB,'163-PM-201A,PVI,PV,'Com.DI',1,0,2,0,0,1,201,MODEL2,U163PU201A,LRsw,0
S163XA00150BA,'163-PM-201B,PVI,PV,'Com.DI',1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
000EZET01270_Z,'BLOWDOWN,PVI,RAW,IN,100,0,2,0,0,1,203,MODEL2,EDPTIMER01,V01,0
S2608_N2S2,'N2S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2608,B,31
S063LZAF00115,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2608,B,3
S063XZAF00508,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2608,B,21
063XZ00507,'063-P-221A',PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2608,B,18
S063TZMF00315,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2611,B,2
S063UZRR03006,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S2611,B,10
S3101_ESB_NRR,'R,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,14
S000EZ01010FU1,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,3
S047HSMF00061,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3101,B,31
S000EZ01010FU11,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3101,B,21
S000EZTD01270_Z,TIMER,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3101,B,15
S047HS00061FU,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S3101,B,31
S050HST00602,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S3101,B,13
S047HSAF00102,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S3101,B,11
S047HST00102,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S3101,B,10
063XZ01044B,'HCS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3103,B,26
S3119_DIAG_IOER,'I/O,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3119,B,3
S3119_N2S3,'N2S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3119,B,32
S3119_N1S4,'N1S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3119,B,26
S3119_N3S2,'N3S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3119,B,10
S063UZRR03611,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3119,B,28
S071SDT05100,'SDV,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3119,B,13
S071TZAF05067A,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3119,B,9
S071PAF05075B,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3119,B,28
S071TZAF05068B,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3119,B,20
S070UZT03001FU,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S3119,B,13
S071UZT26920,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S3119,B,4
S2014_N2_NRR,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2014,B,16
S2014_N8_NRL,'N8,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2014,B,27
S2014_N1S1,'N1S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,1
S063T00321FUG,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S2014,B,23
S063L00123FUM,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S2014,B,21
S1701_N2S3,'N2S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1701,B,10
S1701_N1S4,'N1S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1701,B,4
S1701_N4S1,'N4S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1701,B,26
S1701_N3S2,'N3S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1701,B,18
SCS1701DI,'SERIAL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S1701,B,24
S150HSAF00040A,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S1701,B,23
S146HSA00101A,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S1701,B,22
S046HSAF00008,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201701S1701,B,23
S046XLAF00103,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201901S1701,B,20
S070HSAF00102,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S1701,B,18
S070HS00102,'U070,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S1701,B,17
070XL00102,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203101S1701,B,3
046HSOP00103,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204101S1701,B,14
S050XLAF00104,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204901S1701,B,11
S840HSA10201,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205701S1701,B,26
840XL10201,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S1701,B,15
S840HSMF50201,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S1701,B,20
S1709_N2_NRL,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1709,B,15
S047HSA00101A,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S1709,B,5
S046HSAF00206,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201301S1709,B,29
S047HSMF00101A,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201501S1709,B,5
S2103WB2009,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S2103,B1,0
S2103WB2091,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB209101S2103,B1,0
S2103WB2207,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB220701S2103,B2,0
S2103WB2229,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB222901S2103,B2,0
S2111WB2005,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2111,B1,0
S2111WB2027,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S2111,B1,0
S2111WB2049,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204901S2111,B1,0
S2111WB2115,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB211501S2111,B2,0
S2119WB2021,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S2119,B1,0
S2119WB2043,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204301S2119,B1,0
S2119WB2065,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S2119,B1,0
S2119WB2131,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB213101S2119,B2,0
S2119WB2153,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB215301S2119,B2,0
S2115_NET_BUS2,'BUS2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2115,B,12
S2115_N2IO_STS,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2115,B,6
S146TZVHH20013,'CONF,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204901S2115,B,20
S2602_N4_NRL,'N4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2602,B,18
S063UZT03001,'INTERLOCK,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,29
S063XZAF00519,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2602,B,6
063XZ00309,'PCS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2602,B,19
S142XZTC10001,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203701S2101,B,24
S142XZTE10003,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203701S2101,B,17
S146HST00020A,TRIP,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB209501S2103,B,2
S146XZAK36106,'ALARM,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB210501S2103,B,29
S146VSAK05101A,'ALARM,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB210501S2103,B,19
S146XZAK26107,'ALARM,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB210901S2103,B,32
S146SDCC20007,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,32
S146SDCT10008,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,17
S146SDCC10008,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,16
S146SDMS00034,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,10
S147TZAH05103,'HH,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,3
S146SDCT20007,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,1
S146UZRS03161B,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213301S2103,B,14
S147TZAKH05103,'HI,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213501S2103,B,23
S146XZMS36106,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213501S2103,B,6
S146XZMS26107,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213501S2103,B,5
S146HST20025,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213501S2103,B,1
S163UZRS03057,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206301S2111,B,14
S063XZTC00519,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2602,B,18
S063HST00112A,'TRIP,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203901S2602,B,30
